,graph_object,num_tasks,num_machines,weights,order,features,psize,GD_cost,LR_cost,RLP_cost,ETF-H_cost,weak_strongman_cost
109,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 2}, {'source': 0, 'target': 8}, {'source': 1, 'target': 8}, {'source': 1, 'target': 7}, {'source': 2, 'target': 3}, {'source': 2, 'target': 6}, {'source': 2, 'target': 4}, {'source': 2, 'target': 7}, {'source': 2, 'target': 8}, {'source': 3, 'target': 5}, {'source': 3, 'target': 8}, {'source': 4, 'target': 7}, {'source': 4, 'target': 5}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 2, 3, 6, 7], [1, 4, 8, 5]]","[{'constant': 1, 'num_descendants': 8.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 4.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.75}]","[7.3055062368999995, 1.6944749584, 6.305522766400001, 3.0000318436, 2.9999625616000003, 1.0, 1.9999899240999999, 1.0, 1.9999899240999999]",29.808768770115663,29.85429729041393,29.61641,30.338860760581948,30.185961178655578
110,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 7}, {'source': 0, 'target': 1}, {'source': 0, 'target': 6}, {'source': 0, 'target': 4}, {'source': 1, 'target': 5}, {'source': 2, 'target': 5}, {'source': 2, 'target': 4}, {'source': 3, 'target': 6}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 3, 8, 4, 5], [2, 1, 7, 6]]","[{'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 1.0}]","[5.000009044899999, 2.9999972025000003, 4.0, 4.0, 1.9999899240999999, 1.0, 1.0, 1.9999899240999999, 2.9999972025000003]",29.36184372731835,29.377797373728,29.05719,29.07033885400646,30.310357672481896
111,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 5}, {'source': 0, 'target': 4}, {'source': 1, 'target': 4}, {'source': 1, 'target': 5}, {'source': 2, 'target': 5}, {'source': 2, 'target': 6}, {'source': 3, 'target': 5}, {'source': 3, 'target': 4}, {'source': 4, 'target': 7}, {'source': 6, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 2, 6, 5, 7], [1, 3, 4, 8]]","[{'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}]","[5.000009044899999, 4.0, 4.0, 2.9999972025000003, 1.9999899240999999, 1.9999899240999999, 2.9999972025000003, 1.0, 1.0]",29.197432084389014,29.205798969204366,29.05719,29.1215785928694,29.363961030678922
112,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 2}, {'source': 0, 'target': 1}, {'source': 0, 'target': 3}, {'source': 0, 'target': 7}, {'source': 1, 'target': 2}, {'source': 1, 'target': 3}, {'source': 2, 'target': 6}, {'source': 2, 'target': 8}, {'source': 2, 'target': 5}, {'source': 3, 'target': 6}, {'source': 4, 'target': 6}, {'source': 7, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 1, 2, 5, 6], [4, 7, 3, 8]]","[{'constant': 1, 'num_descendants': 8.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.25}]","[5.000009044899999, 4.0, 2.9999972025000003, 1.9999899240999999, 4.0, 1.9999899240999999, 1.0, 2.9999972025000003, 1.0]",29.37184943109949,29.37184943109949,29.05719,29.121578592869405,29.785278700149405
113,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 6}, {'source': 0, 'target': 8}, {'source': 0, 'target': 4}, {'source': 1, 'target': 3}, {'source': 1, 'target': 5}, {'source': 2, 'target': 5}, {'source': 5, 'target': 6}, {'source': 6, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 2, 5, 6, 8], [1, 7, 4, 3]]","[{'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.75}]","[5.000009044899999, 4.0, 4.0, 1.0, 1.9999899240999999, 2.9999972025000003, 1.9999899240999999, 2.9999972025000003, 1.0]",29.256402569706182,29.268969399206807,29.05719,29.05719343476747,29.76466469488352
114,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 3}, {'source': 0, 'target': 2}, {'source': 0, 'target': 1}, {'source': 0, 'target': 7}, {'source': 1, 'target': 8}, {'source': 1, 'target': 5}, {'source': 2, 'target': 6}, {'source': 2, 'target': 3}, {'source': 2, 'target': 5}, {'source': 3, 'target': 4}, {'source': 3, 'target': 8}, {'source': 3, 'target': 7}, {'source': 4, 'target': 7}, {'source': 4, 'target': 5}, {'source': 5, 'target': 6}, {'source': 5, 'target': 7}, {'source': 6, 'target': 8}, {'source': 7, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 2, 3, 4, 5, 6, 8], [1, 7]]","[{'constant': 1, 'num_descendants': 9.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 3.5}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 3.5}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.75}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.625}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.96875}]","[9.0, 1.0, 6.999993062500001, 6.0000012600999995, 5.000009044899999, 4.0, 1.4999880676, 1.4999880676, 1.0]",34.19811551860765,34.340833597534704,33.5616,33.561597548261474,34.29564710400069
115,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 3}, {'source': 0, 'target': 7}, {'source': 1, 'target': 3}, {'source': 1, 'target': 6}, {'source': 1, 'target': 7}, {'source': 1, 'target': 4}, {'source': 2, 'target': 3}, {'source': 3, 'target': 7}, {'source': 4, 'target': 5}, {'source': 6, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[1, 2, 4, 8, 7], [0, 6, 3, 5]]","[{'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.333333333333333}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}]","[4.0, 5.000009044899999, 4.0, 1.9999899240999999, 2.9999972025000003, 1.0, 2.9999972025000003, 1.0, 1.9999899240999999]",29.29042721037007,29.304237876283246,29.05719,29.121578592869405,29.517972381377156
116,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 2}, {'source': 0, 'target': 5}, {'source': 1, 'target': 4}, {'source': 1, 'target': 5}, {'source': 1, 'target': 6}, {'source': 1, 'target': 8}, {'source': 1, 'target': 3}, {'source': 2, 'target': 8}, {'source': 2, 'target': 4}, {'source': 3, 'target': 7}, {'source': 5, 'target': 8}, {'source': 5, 'target': 6}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[1, 2, 3, 8, 7], [0, 5, 4, 6]]","[{'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.6666666666666665}]","[4.499998542399999, 4.499998542399999, 4.0, 2.9999972025000003, 1.9999899240999999, 2.9999972025000003, 1.0, 1.0, 1.9999899240999999]",29.332784301274472,29.33317872806633,29.07034,29.08955201241659,29.780279255965773
117,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 4}, {'source': 0, 'target': 6}, {'source': 1, 'target': 6}, {'source': 1, 'target': 8}, {'source': 1, 'target': 4}, {'source': 2, 'target': 6}, {'source': 3, 'target': 5}, {'source': 3, 'target': 9}, {'source': 5, 'target': 9}, {'source': 5, 'target': 8}, {'source': 6, 'target': 8}, {'source': 7, 'target': 9}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[1, 3, 5, 6, 9], [0, 2, 7, 4, 8]]","[{'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.6666666666666665}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.333333333333333}]","[4.9995618409, 5.0004562689, 3.9995600121, 4.000440012099999, 1.9995374025000001, 3.0004475524000003, 2.0004424969, 2.9995468863999997, 1.0, 1.0]",33.68938603513028,33.71891883283456,33.52933,33.52932938976704,33.86951453014406
118,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 4}, {'source': 0, 'target': 5}, {'source': 1, 'target': 9}, {'source': 1, 'target': 7}, {'source': 1, 'target': 4}, {'source': 2, 'target': 5}, {'source': 2, 'target': 7}, {'source': 2, 'target': 6}, {'source': 2, 'target': 3}, {'source': 2, 'target': 4}, {'source': 3, 'target': 8}, {'source': 3, 'target': 5}, {'source': 4, 'target': 5}, {'source': 4, 'target': 7}, {'source': 5, 'target': 6}, {'source': 5, 'target': 8}, {'source': 6, 'target': 7}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[2, 0, 4, 5, 6, 7], [1, 3, 9, 8]]","[{'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.75}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.6875}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.25}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}]","[5.251384728099999, 3.7485993768999997, 6.251400078400001, 2.7485992521000004, 4.2513903721, 3.2514220489, 1.9999899240999999, 1.0, 1.0, 1.7485830756000003]",34.2609509730207,34.346801691728764,33.97502,34.3238864952802,34.49293679556942
119,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 6}, {'source': 2, 'target': 6}, {'source': 2, 'target': 3}, {'source': 3, 'target': 9}, {'source': 3, 'target': 4}, {'source': 4, 'target': 6}, {'source': 5, 'target': 8}, {'source': 5, 'target': 7}, {'source': 6, 'target': 8}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[2, 3, 4, 6, 9], [5, 0, 1, 7, 8]]","[{'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.6666666666666665}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.833333333333333}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}]","[3.9999200004000004, 2.9999279209, 5.0000984881, 4.000080000400001, 3.0001011264, 4.9999196025, 2.0000747775999996, 1.9999050724, 1.0, 1.0]",33.77221197031305,33.77221197031305,33.52933,33.52932938976704,34.45365473029119
120,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 2}, {'source': 0, 'target': 4}, {'source': 1, 'target': 8}, {'source': 2, 'target': 3}, {'source': 2, 'target': 9}, {'source': 3, 'target': 7}, {'source': 3, 'target': 9}, {'source': 3, 'target': 5}, {'source': 3, 'target': 6}, {'source': 4, 'target': 5}, {'source': 5, 'target': 7}, {'source': 5, 'target': 6}, {'source': 5, 'target': 8}, {'source': 7, 'target': 9}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 2, 3, 5, 7, 8], [1, 4, 6, 9]]","[{'constant': 1, 'num_descendants': 9.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 3.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 4.25}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 4.25}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.25}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 4.083333333333333}]","[6.861623080900001, 3.1383539715999995, 5.8616283664, 4.8616281081, 2.1383505361, 5.000009044899999, 1.9999616399999998, 2.0000464929, 1.0, 1.0]",35.46507807921427,35.704728058188095,35.08764,36.11889316829429,36.21168518804519
121,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 5}, {'source': 0, 'target': 8}, {'source': 0, 'target': 4}, {'source': 1, 'target': 2}, {'source': 1, 'target': 3}, {'source': 1, 'target': 6}, {'source': 1, 'target': 9}, {'source': 1, 'target': 4}, {'source': 2, 'target': 5}, {'source': 2, 'target': 4}, {'source': 2, 'target': 9}, {'source': 3, 'target': 7}, {'source': 4, 'target': 5}, {'source': 4, 'target': 7}, {'source': 4, 'target': 6}, {'source': 5, 'target': 9}, {'source': 5, 'target': 7}, {'source': 6, 'target': 8}, {'source': 7, 'target': 9}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[1, 2, 4, 5, 7, 9], [0, 3, 6, 8]]","[{'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 9.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 2.333333333333333}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.7777777777777777}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.6666666666666665}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.3703703703703702}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.833333333333333}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.287037037037037}]","[3.1383539715999995, 6.861623080900001, 5.8616283664, 2.1383505361, 4.8616281081, 2.9999972025000003, 1.9999899240999999, 1.9999899240999999, 1.0, 1.0]",34.39140473396702,34.64079825669905,34.0796,34.68328435537865,34.68918597283388
122,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 5}, {'source': 0, 'target': 6}, {'source': 0, 'target': 2}, {'source': 0, 'target': 3}, {'source': 1, 'target': 7}, {'source': 2, 'target': 9}, {'source': 2, 'target': 7}, {'source': 2, 'target': 5}, {'source': 2, 'target': 8}, {'source': 3, 'target': 8}, {'source': 3, 'target': 6}, {'source': 4, 'target': 5}, {'source': 5, 'target': 8}, {'source': 5, 'target': 9}, {'source': 7, 'target': 9}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 2, 1, 5, 6, 9], [3, 4, 7, 8]]","[{'constant': 1, 'num_descendants': 8.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.333333333333333}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.1111111111111107}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.2777777777777777}]","[10.0000147984, 3.5000048889, 4.499998542399999, 4.499998542399999, 3.5000048889, 2.9999972025000003, 1.9999899240999999, 1.9999899240999999, 1.0, 1.0]",35.065725541121786,35.12729296554996,35.41411,35.12990614718932,34.47236524275405
123,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 7}, {'source': 0, 'target': 3}, {'source': 1, 'target': 6}, {'source': 1, 'target': 7}, {'source': 1, 'target': 5}, {'source': 1, 'target': 2}, {'source': 2, 'target': 7}, {'source': 2, 'target': 8}, {'source': 2, 'target': 6}, {'source': 3, 'target': 8}, {'source': 4, 'target': 9}, {'source': 5, 'target': 7}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[1, 2, 5, 6, 7], [0, 4, 3, 9, 8]]","[{'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}]","[5.000009044899999, 5.000009044899999, 4.0, 2.9999972025000003, 4.0, 2.9999972025000003, 1.9999899240999999, 1.0, 1.0, 1.9999899240999999]",33.7517393950539,33.80890465219727,33.52933,33.52932938976704,34.30443969408726
124,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 1}, {'source': 1, 'target': 4}, {'source': 1, 'target': 5}, {'source': 1, 'target': 7}, {'source': 2, 'target': 8}, {'source': 3, 'target': 6}, {'source': 4, 'target': 9}, {'source': 5, 'target': 8}, {'source': 6, 'target': 7}, {'source': 6, 'target': 8}, {'source': 6, 'target': 9}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 1, 6, 5, 9], [2, 3, 4, 7, 8]]","[{'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.5}]","[5.000009044899999, 4.0, 5.000009044899999, 4.0, 2.9999972025000003, 1.9999899240999999, 2.9999972025000003, 1.9999899240999999, 1.0, 1.0]",34.174231810605605,34.174231810605605,33.52933,33.52932938976705,33.9896874723606
